unique_id,title_2017,title_2018
055bbbea-09d6-44c6-ae1d-00a92e522e76,Optimal Binary Autoencoding with Pairwise Correlations,Inference Suboptimality in Variational Autoencoders
98446690-4453-4212-8855-41a19627be1c,Optimization as a Model for Few-Shot Learning,Style Memory: Making a Classifier Network Generative
0c8ff6c5-5fcb-4b6c-baa5-70859f5dae09,Optimization as a Model for Few-Shot Learning,Dependent Bidirectional RNN with Extended-long Short-term Memory
22adc179-c0f2-40d4-9757-55b254b11d19,Optimization as a Model for Few-Shot Learning,GENERATIVE LOW-SHOT NETWORK EXPANSION
309e5ef2-55bf-403e-b1ce-1bcf45ded76d,Out-of-class novelty generation: an experimental foundation,GENERATIVE LOW-SHOT NETWORK EXPANSION
0adac989-d8f3-4462-8462-6b4a08ef5aec,Out-of-class novelty generation: an experimental foundation,N2N learning: Network to Network Compression via Policy Gradient Reinforcement Learning
a18cd92d-fcbd-4907-a713-291b3388c869,Out-of-class novelty generation: an experimental foundation,Unbiased scalable softmax optimization
d62822bc-d4e3-4999-abe6-1ff37fa3dd07,Paying More Attention to Attention: Improving the Performance of Convolutional Neural Networks via Attention Transfer,Faster Distributed Synchronous SGD with Weak Synchronization
f33efba6-2b33-4de1-9f58-6c9ef2f49bfb,Paying More Attention to Attention: Improving the Performance of Convolutional Neural Networks via Attention Transfer,UNSUPERVISED SENTENCE EMBEDDING USING DOCUMENT STRUCTURE-BASED CONTEXT
61d09380-73eb-4f4c-afcc-159c839c8800,Paying More Attention to Attention: Improving the Performance of Convolutional Neural Networks via Attention Transfer,"Dissecting Adam: The Sign, Magnitude and Variance of Stochastic Gradients"
8a7d685a-f3fb-4c7c-a79d-064cfe3a17af,Pedestrian Detection Based On Fast R-CNN and Batch Normalization ,Three factors influencing minima in SGD
b87fb522-a7df-429c-a84a-c601c57e3de0,Pedestrian Detection Based On Fast R-CNN and Batch Normalization ,Learning to diagnose from scratch by exploiting dependencies among labels
9aecf0a8-317b-432a-a024-07b88b3bc367,Pedestrian Detection Based On Fast R-CNN and Batch Normalization ,Efficient Sparse-Winograd Convolutional Neural Networks
fe905ca6-e3ae-4e84-934c-17f3f6201d74,Pointer Sentinel Mixture Models,Regularizing and Optimizing LSTM Language Models
581f152e-dd12-4913-b62e-90a1c1134ede,Pointer Sentinel Mixture Models,Auto-Encoding Sequential Monte Carlo
d3b27f0d-5f01-4490-87e2-3f06ae542bb7,Pointer Sentinel Mixture Models,Some Considerations on Learning to Explore via Meta-Reinforcement Learning
1d9879c5-1277-41b1-b148-8fa5104c107f,Prototypical Networks for Few-shot Learning,Optimal transport maps for distribution preserving operations on latent spaces of Generative Models
f077dbec-f022-477b-a651-9da62cb676a7,Prototypical Networks for Few-shot Learning,Meta-Learning for Semi-Supervised Few-Shot Classification
ef71ff11-23f5-4a89-a94b-cdfa3575caaa,Prototypical Networks for Few-shot Learning,Lifelong Learning with Dynamically Expandable Networks
fed2eb8f-0007-4fec-9498-ad5324c9d16a,Pruning Filters for Efficient ConvNets,Classification and Disease Localization in Histopathology Using Only Global Labels: A Weakly-Supervised Approach
3a6f689c-5c6d-4f80-a442-adef757ad954,Pruning Filters for Efficient ConvNets,Not-So-CLEVR: Visual Relations Strain Feedforward Neural Networks
1cd135d2-eef8-46a0-96e8-dde9662a982f,Pruning Filters for Efficient ConvNets,Sparse-Complementary Convolution for Efficient Model Utilization on CNNs
dd070a21-68b6-41a2-a5e6-d236588d5d4f,ReasoNet: Learning to Stop Reading in Machine Comprehension,FAST READING COMPREHENSION WITH CONVNETS
b639e15f-ddd5-4a0c-871a-40364176d000,ReasoNet: Learning to Stop Reading in Machine Comprehension,Statestream: A toolbox to explore layerwise-parallel deep neural networks
19fd0ee7-c822-451f-9fee-7ce5e5ba9c5a,ReasoNet: Learning to Stop Reading in Machine Comprehension,Learning to diagnose from scratch by exploiting dependencies among labels
498f8f3a-e87c-4b40-826e-0508aebecb0f,Reasoning with Memory Augmented Neural Networks for Language Comprehension,"Don't Decay the Learning Rate, Increase the Batch Size"
6918d40a-83c2-403e-9626-0e042923b7b6,Reasoning with Memory Augmented Neural Networks for Language Comprehension,FAST READING COMPREHENSION WITH CONVNETS
adbfd0ca-0181-4a34-9e7c-447263ec2146,Reasoning with Memory Augmented Neural Networks for Language Comprehension,Adversarial Learning for Semi-Supervised Semantic Segmentation
36e7f6c7-3bad-4049-8cdc-ee1c6f771faf,Recurrent Normalization Propagation,Overcoming the vanishing gradient problem in plain recurrent networks
c2f3b174-d4d8-4f80-8bd5-833db1b711c9,Recurrent Normalization Propagation,Network Signatures from Image Representation of Adjacency Matrices: Deep/Transfer Learning for Subgraph Classification
5c6a552c-5fd3-4305-854f-1930d4178dcd,Recurrent Normalization Propagation,THE EFFECTIVENESS OF A TWO-LAYER NEURAL NETWORK FOR RECOMMENDATIONS
856127bc-2b6a-483e-8073-cfd4a57e6f48,RenderGAN: Generating Realistic Labeled Data,Decision-Based Adversarial Attacks: Reliable Attacks Against Black-Box Machine Learning Models
31711cd4-c210-4bf5-875f-df37c40c1da3,RenderGAN: Generating Realistic Labeled Data,Image Quality Assessment Techniques Improve Training and Evaluation of Energy-Based Generative Adversarial Networks
84f1aee4-daa9-479b-8753-6733a3694d57,RenderGAN: Generating Realistic Labeled Data,"Progressive Growing of GANs for Improved Quality, Stability, and Variation"
c2074f6a-40d2-4bb1-8c53-756a64d0ed15,Revisiting Classifier Two-Sample Tests,Large-scale Cloze Test Dataset Designed by Teachers
a49ff021-9c84-4403-823e-2f914c72d920,Revisiting Classifier Two-Sample Tests,Gaussian Prototypical Networks for Few-Shot Learning on Omniglot
89bb1f94-bfe2-47b9-89ea-59b650825eaa,Revisiting Classifier Two-Sample Tests,The Cramer Distance as a Solution to Biased Wasserstein Gradients
3c13ab3f-2c94-4ed7-a366-7549c6a25d60,Revisiting Denoising Auto-Encoders,Deep Learning for Physical Processes: Incorporating Prior Scientific Knowledge
71e8d312-2885-477b-8f56-12e8fd75322f,Revisiting Denoising Auto-Encoders,Feature Map Variational Auto-Encoders
31370aee-99c7-4dba-aa80-59162a733eaf,Revisiting Denoising Auto-Encoders,Learning to Teach
f12ab748-144e-4d29-9ce3-71fbcceb4b12,Revisiting Distributed Synchronous SGD,Compressing Word Embeddings via Deep Compositional Code Learning
4de342d0-9b08-43f6-8b00-aacb260335f8,Revisiting Distributed Synchronous SGD,On the Discrimination-Generalization Tradeoff in GANs
49303b75-05a0-4916-b052-0ef6429a3b93,Revisiting Distributed Synchronous SGD,Large scale distributed neural network training through online distillation
7dd02974-6c38-4fc1-84dc-e27ab6685853,Rule Mining in Feature Space,The Information-Autoencoding Family: A Lagrangian Perspective on Latent Variable Generative Modeling
ddf860c1-24d2-4932-9dac-129612c68c72,Rule Mining in Feature Space,Hyperedge2vec: Distributed Representations for Hyperedges
33a15225-39f9-444d-810d-e55447b7f590,Rule Mining in Feature Space,Learning a neural response metric for retinal prosthesis
eb756930-aef2-4c45-b037-b665d0cafff4,SGDR: Stochastic Gradient Descent with Warm Restarts,Neumann Optimizer: A Practical Optimization Algorithm for Deep Neural Networks
98a329e2-2d1f-4afe-a15a-4356c74f33da,SGDR: Stochastic Gradient Descent with Warm Restarts,Bit-Regularized Optimization of Neural Nets
50186f0e-cd73-405d-a2b6-ae791e583590,SGDR: Stochastic Gradient Descent with Warm Restarts,Weighted Transformer Network for Machine Translation
204a6322-6a0b-41d4-97af-cd5835dee621,Sampling Generative Networks,The Information-Autoencoding Family: A Lagrangian Perspective on Latent Variable Generative Modeling
5eee92d1-c42e-4ff8-b5d9-6211e69d53cb,Sampling Generative Networks,Multi-level Residual Networks from Dynamical Systems View
8b1b10bd-a704-4de4-8a3a-171219011455,Sampling Generative Networks,Skip Connections Eliminate Singularities
561e3e84-f108-4693-b887-7b1b1ea5f6e0,Semi-Supervised Detection of Extreme Weather Events in Large Climate Datasets,GANITE: Estimation of Individualized Treatment Effects using Generative Adversarial Nets
e0871922-ac48-4666-a82d-df1b2d97a54b,Semi-Supervised Detection of Extreme Weather Events in Large Climate Datasets,Long-term Forecasting using Tensor-Train RNNs
7ae2fd1c-603d-4ca0-ac1d-5506502417e8,Semi-Supervised Detection of Extreme Weather Events in Large Climate Datasets,Some Considerations on Learning to Explore via Meta-Reinforcement Learning
b3d0c99a-1c99-4428-a6de-d9d19a42781b,Semi-Supervised Learning with Context-Conditional Generative Adversarial Networks,Synthesizing Robust Adversarial Examples
5e73c427-bdfa-4820-b4f9-9f09ee04a439,Semi-Supervised Learning with Context-Conditional Generative Adversarial Networks,"Learning to Select: Problem, Solution, and Applications"
bfde20a9-6252-4f4c-b2ea-1001eec60c98,Semi-Supervised Learning with Context-Conditional Generative Adversarial Networks,"Model Specialization for Inference Via End-to-End Distillation, Pruning, and Cascades"
5e5d410c-af14-4c89-ba85-f76e16b0796a,Sequence generation with a physiologically plausible model of handwriting and Recurrent Mixture Density Networks,Contextual memory bandit for pro-active dialog engagement
78af918b-be1c-4573-b21a-5d1f4000b902,Sequence generation with a physiologically plausible model of handwriting and Recurrent Mixture Density Networks,Fraternal Dropout
5a9c00b9-ae90-4456-ab0c-473eafe0fa89,Sequence generation with a physiologically plausible model of handwriting and Recurrent Mixture Density Networks,A Goal-oriented Neural Conversation Model by Self-Play
ad75399a-3183-41aa-9e25-ebd5b1953e9a,Shift Aggregate Extract Networks,Towards Deep Learning Models Resistant to Adversarial Attacks
f6159fbe-c405-4859-84b3-29c32de00add,Shift Aggregate Extract Networks,ANALYSIS ON GRADIENT PROPAGATION IN BATCH NORMALIZED RESIDUAL NETWORKS
85ab0a92-283d-4b19-bb1d-741142a0df78,Shift Aggregate Extract Networks,Feat2Vec:  Dense Vector Representation for Data with Arbitrary Features
15a0e99a-e375-428c-975f-9217aa88fddb,Sigma Delta Quantized Networks,Compact Encoding of Words for Efficient Character-level Convolutional Neural Networks Text Classification
2334c873-b004-40ca-917c-d12566b0cd36,Sigma Delta Quantized Networks,Neural Networks for irregularly observed continuous-time Stochastic Processes
880b0405-0cb4-45d2-a8bf-8e03f2a91528,Sigma Delta Quantized Networks,Baseline-corrected space-by-time non-negative matrix factorization for decoding single trial population spike trains
2aaa73fe-7ade-4bb9-9421-b29a97c7236c,Skip-graph: Learning graph embeddings with an encoder-decoder model,Contextual Explanation Networks
9829ce98-d18a-4aa7-9c84-9933424b1e9c,Skip-graph: Learning graph embeddings with an encoder-decoder model,FastGCN: Fast Learning with Graph Convolutional Networks via Importance Sampling
26a5bb96-ec78-4e2c-944d-b4b7bd69e3dc,Skip-graph: Learning graph embeddings with an encoder-decoder model,SHADE: SHAnnon DEcay Information-Based Regularization for Deep Learning
d5e32685-7e37-4c78-aab3-b96a9512ab6b,SoftTarget Regularization: An Effective Technique to Reduce Over-Fitting in Neural Networks,Critical Percolation as a Framework to Analyze the Training of Deep Networks
7234a11b-c87c-4c21-8f67-e177668b1693,SoftTarget Regularization: An Effective Technique to Reduce Over-Fitting in Neural Networks,ShakeDrop regularization
de60c14d-9b17-47e5-afe0-86f32d739acf,SoftTarget Regularization: An Effective Technique to Reduce Over-Fitting in Neural Networks,Towards Effective GANs for Data Distributions with Diverse Modes
98ce7dbe-7583-43fe-93b3-211e0b6295ee,Tensorial Mixture Models,Explaining the Mistakes of Neural Networks with Latent Sympathetic Examples
8cebd760-1efe-43cf-8f1f-56a95cb49d66,Tensorial Mixture Models,Feature Map Variational Auto-Encoders
1c22587d-f7b9-4cf2-929b-317740e3ec73,Tensorial Mixture Models,Forced Apart: Discovering Disentangled Representations Without Exhaustive Labels
28378f02-af9f-4cd8-bf04-067099d99841,The Power of Sparsity in Convolutional Neural Networks,Sparse-Complementary Convolution for Efficient Model Utilization on CNNs
33d1b837-42ac-4077-8171-2eccf06f9740,The Power of Sparsity in Convolutional Neural Networks,Benefits of Depth for Long-Term Memory of Recurrent Networks
d84073b2-4eba-4bca-947a-1774fb8e33be,The Power of Sparsity in Convolutional Neural Networks,Combination of Supervised and Reinforcement Learning For Vision-Based Autonomous Control
feb930a0-35e1-4626-9f1a-1a43ee8c8350,The Predictron: End-To-End Learning and Planning,Long Term Memory Network for Combinatorial Optimization Problems
6d6bbe10-7276-4469-908d-55e6f4b1b12b,The Predictron: End-To-End Learning and Planning,Value Propagation Networks
52a5f8d6-119d-4298-aabd-64d01e669b5e,The Predictron: End-To-End Learning and Planning,The Kanerva Machine: A Generative Distributed Memory
0a518cc6-9404-4844-a057-c8a653790a6b,Towards Deep Interpretability (MUS-ROVER II): Learning Hierarchical Representations of Tonal Music,Variational Inference of Disentangled Latent Concepts from Unlabeled Observations
d8a740a1-c9a5-4eda-8618-8b69a8c78a0e,Towards Deep Interpretability (MUS-ROVER II): Learning Hierarchical Representations of Tonal Music,SCAN: Learning Hierarchical Compositional Visual Concepts
ace3b0d8-8084-4516-9028-7becfa7a6be9,Towards Deep Interpretability (MUS-ROVER II): Learning Hierarchical Representations of Tonal Music,Spherical CNNs
11f287f5-ce59-4ac8-9a66-09313678f8bc,Towards an automatic Turing test: Learning to evaluate dialogue responses,Graph2Seq: Scalable Learning Dynamics for Graphs
478f534e-8011-4316-b61a-c5ce86046585,Towards an automatic Turing test: Learning to evaluate dialogue responses,On the Expressive Power of Overlapping Architectures of Deep Learning
3770c4f4-078b-404d-b575-9143c54b4367,Towards an automatic Turing test: Learning to evaluate dialogue responses,The Reactor: A fast and sample-efficient Actor-Critic agent for  Reinforcement Learning
b4aa1355-cd9b-43c9-9b76-16ea0de732e6,Trained Ternary Quantization,Understanding and Exploiting the Low-Rank Structure of Deep Networks
be914c90-1de3-408e-a10c-c7e4be635e72,Trained Ternary Quantization,Training wide residual networks for deployment using a single bit for each weight
1cb7e541-d6ef-4b07-b710-04d70110d250,Trained Ternary Quantization,Deep Learning and Quantum Entanglement: Fundamental Connections with Implications to Network Design
e23d4b47-89de-48cd-8e70-31900afea238,Training Long Short-Term Memory With Sparsified Stochastic Gradient Descent,Deep Rewiring: Training very sparse deep networks
f844a77b-c365-4091-b9db-eac97f33d2b3,Training Long Short-Term Memory With Sparsified Stochastic Gradient Descent,Joint autoencoders: a flexible meta-learning framework
4d2b09b6-6296-4e72-86fc-87b9426cde14,Training Long Short-Term Memory With Sparsified Stochastic Gradient Descent,Efficient Sparse-Winograd Convolutional Neural Networks
796ebfc1-f55b-4e5b-99fa-ae4ea9c4cfb6,TreNet: Hybrid Neural Networks for Learning the Local Trend in Time Series,Nearest Neighbour Radial Basis Function Solvers for Deep Neural Networks
74af796d-57a7-4a00-a76f-33ca1800587a,TreNet: Hybrid Neural Networks for Learning the Local Trend in Time Series,Consequentialist conditional cooperation in social dilemmas with imperfect information
5e4a20de-19eb-4a32-9c67-1fbd6391f261,TreNet: Hybrid Neural Networks for Learning the Local Trend in Time Series,Deep Temporal Clustering: Fully unsupervised learning of time-domain features
d1760473-5bf6-40d3-ac00-73b1c2d71be8,Tying Word Vectors and Word Classifiers: A Loss Framework for Language Modeling,LSH Softmax: Sub-Linear Learning and Inference of the Softmax Layer in Deep Architectures
addae014-8ac1-4c10-9624-2a7633d735cf,Tying Word Vectors and Word Classifiers: A Loss Framework for Language Modeling,Initialization matters: Orthogonal Predictive State Recurrent Neural Networks
db2f9103-dfc3-4ed4-8c7b-a649f41f2ce2,Tying Word Vectors and Word Classifiers: A Loss Framework for Language Modeling,Neural-Guided Deductive Search for Real-Time Program Synthesis from Examples
763578d6-289f-4a21-bfd3-317b88f3769f,Universality in halting time,On the Convergence of Adam and Beyond
793393e8-cd1b-4c30-b478-ed7f4d836800,Universality in halting time,SGD Learns Over-parameterized Networks that Provably Generalize on Linearly Separable Data
e653f13d-5960-4c30-a50a-c141595fa6c9,Universality in halting time,Gradients explode - Deep Networks are shallow - ResNet explained
24a339a7-29db-4468-8113-a9a20e37e007,Unsupervised Cross-Domain Image Generation,Reinforcement and Imitation Learning for Diverse Visuomotor Skills
350eb4d8-7014-49c7-ba58-bc2440dd4023,Unsupervised Cross-Domain Image Generation,XGAN: Unsupervised Image-to-Image Translation for many-to-many Mappings
81ff31ea-4d69-424c-886f-d44c7582417b,Unsupervised Cross-Domain Image Generation,Learning Gaussian Policies from Smoothed Action Value Functions
69e431b6-e66b-47bc-beb7-9209414a1fe0,Unsupervised Deep Learning of State Representation Using Robotic Priors ,Spherical CNNs
ad1689d7-beef-4198-add0-e781f16228a9,Unsupervised Deep Learning of State Representation Using Robotic Priors ,Unsupervised Cipher Cracking Using Discrete GANs
bf8a9b75-9784-416f-b7bb-d5d8aeb17cd4,Unsupervised Deep Learning of State Representation Using Robotic Priors ,Memory Architectures in Recurrent Neural Network Language Models
f94017c1-9bc4-454c-8177-10eff2797964,Variational Lossy Autoencoder,DOUBLY STOCHASTIC ADVERSARIAL AUTOENCODER
6a62cd97-2f84-414a-87b4-198790a27a07,Variational Lossy Autoencoder,Learning Independent Features with Adversarial Nets for Non-linear ICA
846c5814-125d-4ff0-a8ec-437aa3f74c22,Variational Lossy Autoencoder,Towards Interpretable Chit-chat: Open Domain Dialogue Generation with Dialogue Acts
2aa4483d-a8e8-4e13-b22e-7c01ab347571,Vocabulary Selection Strategies for Neural Machine Translation,The Implicit Bias of Gradient Descent on Separable Data
08130868-3da1-438d-a3da-fa6b8bb2b927,Vocabulary Selection Strategies for Neural Machine Translation,Interpretable and Pedagogical Examples
1375e5ff-918e-4c16-9247-fb6cc47d30ca,Vocabulary Selection Strategies for Neural Machine Translation,Unsupervised Neural Machine Translation
98e21da8-17e9-4337-b26d-e8755617d2a2,Wav2Letter: an End-to-End ConvNet-based Speech Recognition System,An efficient framework for learning sentence representations
36118785-69df-4dd1-875b-603948856d9a,Wav2Letter: an End-to-End ConvNet-based Speech Recognition System,Maximum a Posteriori Policy Optimisation
c21c77e6-e28c-4ccc-b61a-cd81e014abf8,Wav2Letter: an End-to-End ConvNet-based Speech Recognition System,Trace norm regularization and faster inference for embedded speech recognition RNNs
f0413fe8-22d6-41ce-a434-b585ebe480de,Zoneout: Regularizing RNNs by Randomly Preserving Hidden Activations,Learning to Infer
b252e3a9-d0e8-487a-917d-2f66cd943b0a,Zoneout: Regularizing RNNs by Randomly Preserving Hidden Activations,Efficiently applying attention to sequential data with the Recurrent Discounted Attention unit
0e5bceeb-7dfe-4b1b-874d-18ba22eaa988,Zoneout: Regularizing RNNs by Randomly Preserving Hidden Activations,Automatically Inferring Data Quality for Spatiotemporal Forecasting
bc5378e2-117e-4c70-93fc-fa793885c9c7,b-GAN: Unified Framework of Generative Adversarial Networks,Multi-Task Learning by Deep Collaboration and Application in Facial Landmark Detection
27ddb4a1-2325-43f2-a7ef-a034e123ad6d,b-GAN: Unified Framework of Generative Adversarial Networks,Multi-Task Learning for Document Ranking and Query Suggestion
93bb13ea-d434-4a33-a3b3-673dd9d6a489,b-GAN: Unified Framework of Generative Adversarial Networks,Deep Lipschitz networks and Dudley GANs
